restaurant_name,Review,cusine,rating,place,price
Swadista Aahar,567,chinese,3.9,btm,100
Swadista Aahar,567,street food,3.9,btm,100
Cakebuy,75,bakery,4.2,bannerghatta road,100
Sri Vishnu Grand,89,south indian,3.9,sarjapur road,100
Sri Vishnu Grand,89,north indian,3.9,sarjapur road,100
Sri Vishnu Grand,89,chinese,3.9,sarjapur road,100
Sri Vishnu Grand,89,street food,3.9,sarjapur road,100
Sri Vishnu Grand,89,beverages,3.9,sarjapur road,100
Nagarjuna Chimney,1126,andhra,4.2,jayanagar,100
Nagarjuna Chimney,1126,biryani,4.2,jayanagar,100
Nagarjuna Chimney,1126,north indian,4.2,jayanagar,100
Nagarjuna Chimney,1126,beverages,4.2,jayanagar,100
The Momo Co.,261,chinese,3.5,hsr,100
The Momo Co.,261,momos,3.5,hsr,100
The Momo Co.,261,desserts,3.5,hsr,100
The Momo Co.,261,beverages,3.5,hsr,100
The Momo Co.,261,sichuan,3.5,hsr,100
NOTO - Healthy Ice Cream,195,ice cream,4.1,bellandur,100
NOTO - Healthy Ice Cream,195,mithai,4.1,bellandur,100
NOTO - Healthy Ice Cream,195,desserts,4.1,bellandur,100
Ghar Ka Khana,172,north indian,4.1,btm,100
Birbal Biryani - Harlur,39,biryani,4.0,hsr,250
Birbal Biryani - Harlur,39,north indian,4.0,hsr,250
Birbal Biryani - Harlur,39,chinese,4.0,hsr,250
Chopstick,2469,chinese,3.8,btm,250
Chopstick,2469,desserts,3.8,btm,250
Chopstick,2469,seafood,3.8,btm,250
Chopstick,2469,burger,3.8,btm,250
Chopstick,2469,sichuan,3.8,btm,250
Roti Sabji.Com,1809,north indian,3.5,btm,250
Roti Sabji.Com,1809,beverages,3.5,btm,250
Roti Sabji.Com,1809,rajasthani,3.5,btm,250
Roti Sabji.Com,1809,shake,3.5,btm,250
OOttupura,22,kerala,4.1,btm,250
OOttupura,22,south indian,4.1,btm,250
Sandwich Guru,6636,fast food,4.1,hsr,250
Sandwich Guru,6636,sandwich,4.1,hsr,250
Sandwich Guru,6636,beverages,4.1,hsr,250
Sandwich Guru,6636,ice cream,4.1,hsr,250
Sandwich Guru,6636,shake,4.1,hsr,250
Cafe Coffee Day,41,cafe,3.5,hsr,250
Cafe Coffee Day,41,fast food,3.5,hsr,250
Cafe Coffee Day,41,coffee,3.5,hsr,250
Cafe Coffee Day,41,beverages,3.5,hsr,250
Cafe Coffee Day,41,desserts,3.5,hsr,250
Babai Tiffins,212,south indian,4.1,hsr,250
Abhiruchi Hotel,582,andhra,3.6,btm,250
Abhiruchi Hotel,582,biryani,3.6,btm,250
Abhiruchi Hotel,582,north indian,3.6,btm,250
Abhiruchi Hotel,582,chinese,3.6,btm,250
Abhiruchi Hotel,582,seafood,3.6,btm,250
Basmati Express,317,chettinad,3.4,hsr,250
Basmati Express,317,north indian,3.4,hsr,250
Arabian Shawarma,0,shawarma,3.9,sarjapur road,250
Arabian Shawarma,0,fast food,3.9,sarjapur road,250
Arabian Shawarma,0,beverages,3.9,sarjapur road,250
Momo Monk,1087,momos,4.2,hsr,250
Bombay Kulfis,83,ice cream,3.2,sarjapur road,100
Bombay Kulfis,83,desserts,3.2,sarjapur road,100
Indiana Burgers,2975,burger,3.9,hsr,100
Indiana Burgers,2975,rolls,3.9,hsr,100
Indiana Burgers,2975,beverages,3.9,hsr,100
Indiana Burgers,2975,desserts,3.9,hsr,100
Indiana Burgers,2975,shake,3.9,hsr,100
Crusto’s - Cheese Burst Pizza,397,pizza,3.7,hsr,100
Schezwan Hub,195,chinese,3.8,sarjapur road,100
Schezwan Hub,195,sichuan,3.8,sarjapur road,100
Goila Butter Chicken,224,north indian,3.9,hsr,100
Goila Butter Chicken,224,mughlai,3.9,hsr,100
Goila Butter Chicken,224,biryani,3.9,hsr,100
Goila Butter Chicken,224,rolls,3.9,hsr,100
Sri Bhagya Grand,226,south indian,3.8,bannerghatta road,100
Sri Bhagya Grand,226,fast food,3.8,bannerghatta road,100
Sri Bhagya Grand,226,sandwich,3.8,bannerghatta road,100
Sri Bhagya Grand,226,street food,3.8,bannerghatta road,100
Sri Bhagya Grand,226,desserts,3.8,bannerghatta road,100
Sri Bhagya Grand,226,beverages,3.8,bannerghatta road,100
Estaa Sweets,39,mithai,4.1,sarjapur road,100
Estaa Sweets,39,street food,4.1,sarjapur road,100
Estaa Sweets,39,desserts,4.1,sarjapur road,100
Jalpaan,952,north indian,3.9,jayanagar,100
Jalpaan,952,italian,3.9,jayanagar,100
Jalpaan,952,street food,3.9,jayanagar,100
Jalpaan,952,desserts,3.9,jayanagar,100
Jalpaan,952,beverages,3.9,jayanagar,100
Third Wave Coffee,189,cafe,4.2,hsr,100
Third Wave Coffee,189,coffee,4.2,hsr,100
Third Wave Coffee,189,fast food,4.2,hsr,100
Third Wave Coffee,189,pizza,4.2,hsr,100
Third Wave Coffee,189,beverages,4.2,hsr,100
Tharavadu,166,chinese,3.9,hsr,100
Tharavadu,166,north indian,3.9,hsr,100
Tharavadu,166,kerala,3.9,hsr,100
Tharavadu,166,south indian,3.9,hsr,100
Tharavadu,166,biryani,3.9,hsr,100
Tharavadu,166,seafood,3.9,hsr,100
Tharavadu,166,mughlai,3.9,hsr,100
Kullad Cafe,469,north indian,3.9,btm,100
Kullad Cafe,469,fast food,3.9,btm,100
Kullad Cafe,469,street food,3.9,btm,100
Kullad Cafe,469,shake,3.9,btm,100
Kullad Cafe,469,beverages,3.9,btm,100
Donne Biryani,956,biryani,3.7,btm,250
Donne Biryani,956,south indian,3.7,btm,250
TrueCakes,1851,bakery,4.2,btm,250
TrueCakes,1851,desserts,4.2,btm,250
Home Plate by EatFit,143,healthy food,3.8,hsr,250
Home Plate by EatFit,143,north indian,3.8,hsr,250
Home Plate by EatFit,143,ice cream,3.8,hsr,250
Home Plate by EatFit,143,desserts,3.8,hsr,250
Lassi Corner,63,beverages,3.0,sarjapur road,250
Lassi Corner,63,fast food,3.0,sarjapur road,250
Lassi Corner,63,desserts,3.0,sarjapur road,250
Lassi Corner,63,shake,3.0,sarjapur road,250
Oh! Calcutta,500,bengali,4.2,sarjapur road,250
Oh! Calcutta,500,north indian,4.2,sarjapur road,250
Oh! Calcutta,500,seafood,4.2,sarjapur road,250
Oh! Calcutta,500,mughlai,4.2,sarjapur road,250
Savoury - Sea Shell Restaurant,458,arabian,4.0,btm,250
Savoury - Sea Shell Restaurant,458,north indian,4.0,btm,250
Savoury - Sea Shell Restaurant,458,chinese,4.0,btm,250
Savoury - Sea Shell Restaurant,458,fast food,4.0,btm,250
Savoury - Sea Shell Restaurant,458,shake,4.0,btm,250
Savoury - Sea Shell Restaurant,458,desserts,4.0,btm,250
Kalingas,468,north indian,3.9,btm,250
Kalingas,468,odia,3.9,btm,250
Kalingas,468,south indian,3.9,btm,250
Kalingas,468,chinese,3.9,btm,250
Kalingas,468,fast food,3.9,btm,250
Kalingas,468,street food,3.9,btm,250
Kalingas,468,biryani,3.9,btm,250
Sri Bhagya Veg,55,chinese,3.9,bommanahalli,250
Sri Bhagya Veg,55,north indian,3.9,bommanahalli,250
Sri Bhagya Veg,55,south indian,3.9,bommanahalli,250
Sri Bhagya Veg,55,street food,3.9,bommanahalli,250
Sri Bhagya Veg,55,desserts,3.9,bommanahalli,250
Sri Bhagya Veg,55,beverages,3.9,bommanahalli,250
Punjabi Dhaba,157,north indian,4.0,hsr,250
Punjabi Dhaba,157,chinese,4.0,hsr,250
Punjabi Dhaba,157,mughlai,4.0,hsr,250
Hari Super Sandwich,112,sandwich,4.0,btm,250
Hari Super Sandwich,112,fast food,4.0,btm,250
Sattvam,829,north indian,4.0,jp nagar,250
Sattvam,829,south indian,4.0,jp nagar,250
Hyderabad Magic,13,north indian,3.9,hsr,150
Hyderabad Magic,13,mughlai,3.9,hsr,150
Hyderabad Magic,13,chinese,3.9,hsr,150
HOMMS,270,thai,4.0,sarjapur road,150
HOMMS,270,chinese,4.0,sarjapur road,150
HOMMS,270,momos,4.0,sarjapur road,150
Khanna's,15,north indian,4.0,sarjapur road,150
Khanna's,15,mughlai,4.0,sarjapur road,150
China Pearl,1989,chinese,4.2,koramangala 6th block,150
China Pearl,1989,north indian,4.2,koramangala 6th block,150
China Pearl,1989,seafood,4.2,koramangala 6th block,150
China Pearl,1989,fast food,4.2,koramangala 6th block,150
China Pearl,1989,desserts,4.2,koramangala 6th block,150
China Pearl,1989,beverages,4.2,koramangala 6th block,150
China Pearl,1989,sichuan,4.2,koramangala 6th block,150
Puchkas,37,street food,3.8,sarjapur road,150
Puchkas,37,north indian,3.8,sarjapur road,150
Puchkas,37,fast food,3.8,sarjapur road,150
Green Onion,15,chinese,3.8,bellandur,150
Green Onion,15,seafood,3.8,bellandur,150
Green Onion,15,sichuan,3.8,bellandur,150
Mallu Family Restaurant,19,arabian,3.6,btm,150
Mallu Family Restaurant,19,biryani,3.6,btm,150
Mallu Family Restaurant,19,chinese,3.6,btm,150
Mallu Family Restaurant,19,south indian,3.6,btm,150
Mallu Family Restaurant,19,beverages,3.6,btm,150
Mallu Family Restaurant,19,shake,3.6,btm,150
Haka,619,chinese,3.9,sarjapur road,150
Haka,619,momos,3.9,sarjapur road,150
Firangi Bake,1649,italian,4.3,hsr,150
Firangi Bake,1649,mexican,4.3,hsr,150
Snack House,2304,fast food,4.0,hsr,150
Snack House,2304,street food,4.0,hsr,150
Snack House,2304,momos,4.0,hsr,150
Friendly Neighbourhood Pizza - Man,23,pizza,4.2,bellandur,150
Friendly Neighbourhood Pizza - Man,23,italian,4.2,bellandur,150
Friendly Neighbourhood Pizza - Man,23,ice cream,4.2,bellandur,150
Friendly Neighbourhood Pizza - Man,23,shake,4.2,bellandur,150
Hungry Bird,8865,biryani,3.9,sarjapur road,150
Hungry Bird,8865,chinese,3.9,sarjapur road,150
Hungry Bird,8865,north indian,3.9,sarjapur road,150
Hungry Bird,8865,hyderabadi,3.9,sarjapur road,150
Hungry Bird,8865,andhra,3.9,sarjapur road,150
Hungry Bird,8865,sichuan,3.9,sarjapur road,150
Hiyar Majhe Kolkata,431,bengali,4.0,btm,150
Hiyar Majhe Kolkata,431,north indian,4.0,btm,150
Hiyar Majhe Kolkata,431,chinese,4.0,btm,150
Hiyar Majhe Kolkata,431,biryani,4.0,btm,150
Biryani Mount,349,biryani,3.3,sarjapur road,150
Biryani Mount,349,north indian,3.3,sarjapur road,150
Basaveshwar Khanavali,11,south indian,4.2,koramangala 5th block,150
Kolkata Durbar,752,biryani,3.6,btm,150
Kolkata Durbar,752,rolls,3.6,btm,150
Kolkata Durbar,752,mughlai,3.6,btm,150
Kolkata Durbar,752,north indian,3.6,btm,150
Kanti Sweets,402,mithai,4.3,bommanahalli,150
Kanti Sweets,402,desserts,4.3,bommanahalli,150
New Mahesh Friends Food Corner,259,north indian,3.3,btm,150
New Mahesh Friends Food Corner,259,chinese,3.3,btm,150
New Mahesh Friends Food Corner,259,street food,3.3,btm,150
New Mahesh Friends Food Corner,259,sichuan,3.3,btm,150
Cake House,1057,bakery,3.7,hsr,150
Bangaliana,449,bengali,4.1,koramangala 7th block,150
Bangaliana,449,seafood,4.1,koramangala 7th block,150
SLAY Coffee,324,coffee,3.8,sarjapur road,150
Kerala Panoor Restaurant,229,kerala,3.9,bellandur,150
Kerala Panoor Restaurant,229,seafood,3.9,bellandur,150
Kerala Panoor Restaurant,229,biryani,3.9,bellandur,150
Kerala Panoor Restaurant,229,south indian,3.9,bellandur,150
Kerala Panoor Restaurant,229,chinese,3.9,bellandur,150
Kerala Panoor Restaurant,229,north indian,3.9,bellandur,150
Kerala Panoor Restaurant,229,sichuan,3.9,bellandur,150
Biryani House,1111,biryani,3.6,electronic city,150
Biryani House,1111,chinese,3.6,electronic city,150
Biryani House,1111,sichuan,3.6,electronic city,150
Chef Bakers,11,bakery,3.8,sarjapur road,150
Mumbai Xpress,181,fast food,3.7,koramangala 5th block,100
Mumbai Xpress,181,north indian,3.7,koramangala 5th block,100
Mumbai Xpress,181,street food,3.7,koramangala 5th block,100
Mumbai Xpress,181,beverages,3.7,koramangala 5th block,100
Mumbai Xpress,181,chinese,3.7,koramangala 5th block,100
Mumbai Xpress,181,shake,3.7,koramangala 5th block,100
Mumbai Xpress,181,sichuan,3.7,koramangala 5th block,100
Wokitchen,1328,chinese,4.0,btm,100
Wokitchen,1328,vietnamese,4.0,btm,100
Wokitchen,1328,thai,4.0,btm,100
Wokitchen,1328,asian,4.0,btm,100
Wokitchen,1328,sichuan,4.0,btm,100
Udupi Aramane,15,chinese,4.1,bommanahalli,100
Udupi Aramane,15,north indian,4.1,bommanahalli,100
Udupi Aramane,15,south indian,4.1,bommanahalli,100
Udupi Aramane,15,fast food,4.1,bommanahalli,100
Udupi Aramane,15,street food,4.1,bommanahalli,100
Udupi Aramane,15,desserts,4.1,bommanahalli,100
Udupi Aramane,15,beverages,4.1,bommanahalli,100
Carlos Cake Cafe,102,bakery,4.1,bellandur,100
Carlos Cake Cafe,102,desserts,4.1,bellandur,100
Tasty Restaurant,400,arabian,3.7,btm,100
Tasty Restaurant,400,north indian,3.7,btm,100
Tasty Restaurant,400,chinese,3.7,btm,100
Tasty Restaurant,400,biryani,3.7,btm,100
Tasty Restaurant,400,mughlai,3.7,btm,100
Tasty Restaurant,400,beverages,3.7,btm,100
Tasty Restaurant,400,south indian,3.7,btm,100
Tasty Restaurant,400,sichuan,3.7,btm,100
Punjabites By Empire,86,north indian,3.2,sarjapur road,100
Punjabites By Empire,86,mughlai,3.2,sarjapur road,100
Punjabites By Empire,86,biryani,3.2,sarjapur road,100
Punjabites By Empire,86,desserts,3.2,sarjapur road,100
Punjabites By Empire,86,beverages,3.2,sarjapur road,100
The Meal Plate,2232,north indian,4.1,btm,100
Biryanis,27,biryani,4.0,hsr,100
Biryanis,27,andhra,4.0,hsr,100
Biryanis,27,seafood,4.0,hsr,100
Biryanis,27,north indian,4.0,hsr,100
Biryanis,27,mughlai,4.0,hsr,100
Pizza @11th Cross,268,pizza,3.5,btm,100
Pizza @11th Cross,268,burger,3.5,btm,100
Pizza @11th Cross,268,fast food,3.5,btm,100
Rusbury Fresh Sweets And Savouries,3900,mithai,4.2,bommanahalli,100
Rusbury Fresh Sweets And Savouries,3900,street food,4.2,bommanahalli,100
Rusbury Fresh Sweets And Savouries,3900,north indian,4.2,bommanahalli,100
Habibi Falafel,21,arabian,4.3,bommanahalli,100
Habibi Falafel,21,fast food,4.3,bommanahalli,100
Habibi Falafel,21,beverages,4.3,bommanahalli,100
Habibi Falafel,21,desserts,4.3,bommanahalli,100
Burgers@79,480,fast food,3.3,btm,100
Burgers@79,480,burger,3.3,btm,100
Sree Krishna Kafe,58,south indian,3.9,hsr,100
Sree Krishna Kafe,58,beverages,3.9,hsr,100
Sri Bhagya Sagar,43,south indian,4.0,bommanahalli,100
Sri Bhagya Sagar,43,north indian,4.0,bommanahalli,100
Sri Bhagya Sagar,43,chinese,4.0,bommanahalli,100
Sri Bhagya Sagar,43,street food,4.0,bommanahalli,100
Sri Bhagya Sagar,43,mughlai,4.0,bommanahalli,100
Sri Bhagya Sagar,43,ice cream,4.0,bommanahalli,100
Sri Bhagya Sagar,43,desserts,4.0,bommanahalli,100
Sri Bhagya Sagar,43,beverages,4.0,bommanahalli,100
FB Café By Frozen Bottle,29,desserts,3.6,hsr,100
FB Café By Frozen Bottle,29,cafe,3.6,hsr,100
Aapni Rasoi,115,north indian,3.7,bellandur,100
Aapni Rasoi,115,chinese,3.7,bellandur,100
Savi Ruchi,4,north indian,4.0,bommanahalli,100
Savi Ruchi,4,south indian,4.0,bommanahalli,100
Savi Ruchi,4,mughlai,4.0,bommanahalli,100
Savi Ruchi,4,street food,4.0,bommanahalli,100
Savi Ruchi,4,chinese,4.0,bommanahalli,100
Savi Ruchi,4,beverages,4.0,bommanahalli,100
Bowl 99,407,north indian,3.7,hsr,100
Bowl 99,407,south indian,3.7,hsr,100
Maharaja Military Canteen,2,biryani,3.8,hsr,100
Maharaja Military Canteen,2,south indian,3.8,hsr,100
Simplee Shawarma,3379,lebanese,4.0,hsr,250
Simplee Shawarma,3379,fast food,4.0,hsr,250
Simplee Shawarma,3379,beverages,4.0,hsr,250
Castle Restaurant,7,south indian,4.1,btm,250
Castle Restaurant,7,north indian,4.1,btm,250
Castle Restaurant,7,chinese,4.1,btm,250
New Udupi Upahar,74,south indian,3.6,bommanahalli,250
New Udupi Upahar,74,north indian,3.6,bommanahalli,250
New Udupi Upahar,74,street food,3.6,bommanahalli,250
Ambara Gardenia,217,andhra,3.8,bannerghatta road,250
Ambara Gardenia,217,north indian,3.8,bannerghatta road,250
Ambara Gardenia,217,chinese,3.8,bannerghatta road,250
Ambara Gardenia,217,seafood,3.8,bannerghatta road,250
Ambara Gardenia,217,desserts,3.8,bannerghatta road,250
Ambara Gardenia,217,beverages,3.8,bannerghatta road,250
Hungry Chang,734,chinese,3.8,hsr,250
Hungry Chang,734,fast food,3.8,hsr,250
Hungry Chang,734,sichuan,3.8,hsr,250
Khichadiwala,11149,north indian,4.3,hsr,250
Khichadiwala,11149,healthy food,4.3,hsr,250
Hotel Godavari,198,andhra,3.9,btm,250
Hotel Godavari,198,biryani,3.9,btm,250
Hotel Godavari,198,north indian,3.9,btm,250
Hotel Godavari,198,chinese,3.9,btm,250
Hotel Godavari,198,south indian,3.9,btm,250
Brew Cafe,485,fast food,4.0,btm,250
Brew Cafe,485,momos,4.0,btm,250
Brew Cafe,485,street food,4.0,btm,250
Brew Cafe,485,ice cream,4.0,btm,250
Brew Cafe,485,beverages,4.0,btm,250
Kanti Bakes & Flakes,820,bakery,4.0,bannerghatta road,250
Kanti Bakes & Flakes,820,desserts,4.0,bannerghatta road,250
Kanti Bakes & Flakes,820,mithai,4.0,bannerghatta road,250
Olio - The Wood Fired Pizzeria,291,pizza,3.6,hsr,250
Olio - The Wood Fired Pizzeria,291,italian,3.6,hsr,250
Basaveshwara Khanavali,0,south indian,3.9,hsr,250
Basaveshwara Khanavali,0,street food,3.9,hsr,250
Rolls & Bowls Company,79,rolls,3.6,hsr,250
Rolls & Bowls Company,79,north indian,3.6,hsr,250
Rolls & Bowls Company,79,chinese,3.6,hsr,250
Rolls & Bowls Company,79,fast food,3.6,hsr,250
Rolls & Bowls Company,79,sichuan,3.6,hsr,250
Parkview,173,south indian,4.1,jp nagar,150
Parkview,173,north indian,4.1,jp nagar,150
Parkview,173,street food,4.1,jp nagar,150
Parkview,173,chinese,4.1,jp nagar,150
Parkview,173,beverages,4.1,jp nagar,150
Parkview,173,shake,4.1,jp nagar,150
Parkview,173,desserts,4.1,jp nagar,150
Hotel Palace,51,south indian,4.1,hsr,150
Hotel Palace,51,biryani,4.1,hsr,150
Chickpete Donne Biryani House,5018,biryani,3.7,hsr,150
Chickpete Donne Biryani House,5018,chinese,3.7,hsr,150
Chickpete Donne Biryani House,5018,kebab,3.7,hsr,150
Mayuri,1089,andhra,4.2,jp nagar,150
Mayuri,1089,north indian,4.2,jp nagar,150
Mayuri,1089,chinese,4.2,jp nagar,150
Mayuri,1089,biryani,4.2,jp nagar,150
Mayuri,1089,beverages,4.2,jp nagar,150
Mayuri,1089,desserts,4.2,jp nagar,150
Udupi Kitchen,36,south indian,3.7,sarjapur road,150
Udupi Kitchen,36,chinese,3.7,sarjapur road,150
Udupi Kitchen,36,street food,3.7,sarjapur road,150
Udupi Kitchen,36,desserts,3.7,sarjapur road,150
Udupi Kitchen,36,beverages,3.7,sarjapur road,150
Udupi Kitchen,36,shake,3.7,sarjapur road,150
Udupi Kitchen,36,sichuan,3.7,sarjapur road,150
The Rasoiya Street,2399,north indian,3.7,hsr,150
The Rasoiya Street,2399,continental,3.7,hsr,150
The Rasoiya Street,2399,mexican,3.7,hsr,150
The Rasoiya Street,2399,chinese,3.7,hsr,150
The Rasoiya Street,2399,desserts,3.7,hsr,150
The Rasoiya Street,2399,beverages,3.7,hsr,150
Elite Kerala Mess,75,kerala,4.0,bannerghatta road,150
Elite Kerala Mess,75,south indian,4.0,bannerghatta road,150
Elite Kerala Mess,75,biryani,4.0,bannerghatta road,150
Elite Kerala Mess,75,street food,4.0,bannerghatta road,150
Elite Kerala Mess,75,north indian,4.0,bannerghatta road,150
Elite Kerala Mess,75,seafood,4.0,bannerghatta road,150
Copper Kitchen,290,biryani,3.8,hsr,150
Copper Kitchen,290,arabian,3.8,hsr,150
Copper Kitchen,290,chettinad,3.8,hsr,150
Copper Kitchen,290,bbq,3.8,hsr,150
Copper Kitchen,290,seafood,3.8,hsr,150
Copper Kitchen,290,north indian,3.8,hsr,150
Asia Kitchen By Mainland China,397,chinese,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,momos,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,thai,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,asian,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,seafood,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,sushi,4.2,sarjapur road,150
Asia Kitchen By Mainland China,397,beverages,4.2,sarjapur road,150
Coal Spark,521,north indian,3.9,hsr,250
Coal Spark,521,seafood,3.9,hsr,250
Coal Spark,521,bbq,3.9,hsr,250
Coal Spark,521,chinese,3.9,hsr,250
Coal Spark,521,mughlai,3.9,hsr,250
Coal Spark,521,lebanese,3.9,hsr,250
Coal Spark,521,fast food,3.9,hsr,250
Coal Spark,521,biryani,3.9,hsr,250
Tasty Magic,105,chinese,3.5,btm,250
Tasty Magic,105,north indian,3.5,btm,250
Tasty Magic,105,mughlai,3.5,btm,250
Tasty Magic,105,beverages,3.5,btm,250
Tasty Magic,105,sichuan,3.5,btm,250
Mast Marathi,164,maharashtrian,3.9,hsr,250
Mast Marathi,164,street food,3.9,hsr,250
Mast Marathi,164,desserts,3.9,hsr,250
Mast Marathi,164,beverages,3.9,hsr,250
Dhaba Shaba,59,north indian,4.1,sarjapur road,250
Dhaba Shaba,59,fast food,4.1,sarjapur road,250
Dhaba Shaba,59,chinese,4.1,sarjapur road,250
Dhaba Shaba,59,desserts,4.1,sarjapur road,250
Dhaba Shaba,59,beverages,4.1,sarjapur road,250
New Gongura Grand,435,andhra,3.8,hsr,250
New Gongura Grand,435,north indian,3.8,hsr,250
New Gongura Grand,435,chinese,3.8,hsr,250
New Gongura Grand,435,mughlai,3.8,hsr,250
New Gongura Grand,435,seafood,3.8,hsr,250
New Gongura Grand,435,biryani,3.8,hsr,250
New Gongura Grand,435,beverages,3.8,hsr,250
Goplajee Cafe,39,street food,4.0,hsr,250
Goplajee Cafe,39,north indian,4.0,hsr,250
Mallu House,42,kerala,2.8,hsr,250
Mallu House,42,south indian,2.8,hsr,250
Mallu House,42,biryani,2.8,hsr,250
Mallu House,42,kebab,2.8,hsr,250
Mallu House,42,desserts,2.8,hsr,250
Mallu House,42,seafood,2.8,hsr,250
Holy Smoke,104,fast food,3.9,btm,250
Holy Smoke,104,mughlai,3.9,btm,250
Holy Smoke,104,sichuan,3.9,btm,250
Jeni's Kitchen,22,biryani,3.5,bommanahalli,250
Jeni's Kitchen,22,chinese,3.5,bommanahalli,250
Jeni's Kitchen,22,north indian,3.5,bommanahalli,250
Jeni's Kitchen,22,andhra,3.5,bommanahalli,250
Jeni's Kitchen,22,sichuan,3.5,bommanahalli,250
Jeni's Kitchen,22,shake,3.5,bommanahalli,250
Jeni's Kitchen,22,beverages,3.5,bommanahalli,250
The Red Box,4507,chinese,3.5,hsr,250
The Red Box,4507,thai,3.5,hsr,250
The Red Box,4507,sichuan,3.5,hsr,250
Keventers Ice Cream,234,ice cream,4.2,hsr,250
Keventers Ice Cream,234,desserts,4.2,hsr,250
Keventers Ice Cream,234,shake,4.2,hsr,250
Keventers Ice Cream,234,beverages,4.2,hsr,250
Agarwal Food Service,5532,north indian,3.3,btm,250
Agarwal Food Service,5532,chinese,3.3,btm,250
Agarwal Food Service,5532,bihari,3.3,btm,250
Agarwal Food Service,5532,biryani,3.3,btm,250
New Ambur Hot Dum Biriyani,188,biryani,4.0,bommanahalli,100
New Ambur Hot Dum Biriyani,188,south indian,4.0,bommanahalli,100
New Ambur Hot Dum Biriyani,188,kebab,4.0,bommanahalli,100
Bengali Fun Foods,293,bengali,3.9,btm,100
Bengali Fun Foods,293,north indian,3.9,btm,100
Bengali Fun Foods,293,biryani,3.9,btm,100
Bengali Fun Foods,293,rolls,3.9,btm,100
Boss Burger,552,burger,4.0,sarjapur road,100
Boss Burger,552,fast food,4.0,sarjapur road,100
Boss Burger,552,desserts,4.0,sarjapur road,100
Boss Burger,552,beverages,4.0,sarjapur road,100
Boss Burger,552,shake,4.0,sarjapur road,100
Marmali Kitchen,17,north indian,3.4,btm,100
Marmali Kitchen,17,chinese,3.4,btm,100
Nasco Restaurant Kabab Center,8,south indian,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,north indian,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,mughlai,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,chinese,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,biryani,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,kebab,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,beverages,3.6,bommanahalli,100
Nasco Restaurant Kabab Center,8,sichuan,3.6,bommanahalli,100
Rice Noodles,284,burger,4.0,hsr,100
Rice Noodles,284,chinese,4.0,hsr,100
Rice Noodles,284,fast food,4.0,hsr,100
Sri Sapana Dhaba,95,north indian,3.3,btm,100
Sri Sapana Dhaba,95,mughlai,3.3,btm,100
Sri Sapana Dhaba,95,chinese,3.3,btm,100
Sri Sapana Dhaba,95,sichuan,3.3,btm,100
Social Delivery,426,north indian,4.0,bommanahalli,100
Social Delivery,426,chinese,4.0,bommanahalli,100
Social Delivery,426,biryani,4.0,bommanahalli,100
Social Delivery,426,burger,4.0,bommanahalli,100
Social Delivery,426,pasta,4.0,bommanahalli,100
Social Delivery,426,pizza,4.0,bommanahalli,100
Social Delivery,426,kebab,4.0,bommanahalli,100
Social Delivery,426,rolls,4.0,bommanahalli,100
BigBites,445,fast food,3.9,hsr,100
BigBites,445,momos,3.9,hsr,100
BigBites,445,street food,3.9,hsr,100
Madurai Parotta House,526,north indian,3.2,btm,100
Madurai Parotta House,526,south indian,3.2,btm,100
Madurai Parotta House,526,chinese,3.2,btm,100
Sharma's Kitchen,1855,north indian,3.8,bommanahalli,100
Sharma's Kitchen,1855,street food,3.8,bommanahalli,100
Sharma's Kitchen,1855,beverages,3.8,bommanahalli,100
Sharma's Kitchen,1855,desserts,3.8,bommanahalli,100
Dragon's Kitchen,255,chinese,4.0,hsr,100
Dragon's Kitchen,255,seafood,4.0,hsr,100
Dragon's Kitchen,255,thai,4.0,hsr,100
Dragon's Kitchen,255,sichuan,4.0,hsr,100
Gowda's Nati Cafe,16,biryani,3.5,btm,100
Gowda's Nati Cafe,16,south indian,3.5,btm,100
Gowda's Nati Cafe,16,chinese,3.5,btm,100
Giani Icecream,6,ice cream,4.0,hsr,100
Giani Icecream,6,shake,4.0,hsr,100
Giani Icecream,6,beverages,4.0,hsr,100
Giani Icecream,6,desserts,4.0,hsr,100
Burger It Up,67,burger,3.5,hsr,100
Burger It Up,67,beverages,3.5,hsr,100
Burger It Up,67,desserts,3.5,hsr,100
Burger It Up,67,american,3.5,hsr,100
Burger It Up,67,cafe,3.5,hsr,100
Venu's Donne Biriyani,41,biryani,4.3,btm,100
Venu's Donne Biriyani,41,fast food,4.3,btm,100
Singh Punjabi Restaurant,47,north indian,4.0,btm,100
Singh Punjabi Restaurant,47,chinese,4.0,btm,100
Singh Punjabi Restaurant,47,fast food,4.0,btm,100
Sri Dalma,167,bengali,4.0,hsr,100
Sri Dalma,167,odia,4.0,hsr,100
